2023-11-14 14:31:03,675 INFO    MainThread:25752 [wandb_init.py:init():624] backend started and connected
2023-11-14 14:31:03,677 INFO    MainThread:25752 [wandb_init.py:init():716] updated telemetry
2023-11-14 14:31:03,711 INFO    MainThread:25752 [wandb_init.py:init():749] communicating run to backend with 90.0 second timeout
2023-11-14 14:31:04,309 INFO    MainThread:25752 [wandb_run.py:_on_init():2254] communicating current version
2023-11-14 14:31:04,527 INFO    MainThread:25752 [wandb_run.py:_on_init():2263] got version response 
2023-11-14 14:31:04,527 INFO    MainThread:25752 [wandb_init.py:init():800] starting run threads in backend
2023-11-14 14:31:04,665 INFO    MainThread:25752 [wandb_run.py:_console_start():2233] atexit reg
2023-11-14 14:31:04,665 INFO    MainThread:25752 [wandb_run.py:_redirect():2088] redirect: wrap_raw
2023-11-14 14:31:04,665 INFO    MainThread:25752 [wandb_run.py:_redirect():2153] Wrapping output streams.
2023-11-14 14:31:04,665 INFO    MainThread:25752 [wandb_run.py:_redirect():2178] Redirects installed.
2023-11-14 14:31:04,666 INFO    MainThread:25752 [wandb_init.py:init():841] run started, returning control to user process
2023-11-14 14:31:04,666 INFO    MainThread:25752 [wandb_config.py:__setitem__():151] config set training = False - <bound method Run._config_callback of <wandb.sdk.wandb_run.Run object at 0x000002A872AF9670>>
2023-11-14 14:31:04,666 INFO    MainThread:25752 [wandb_run.py:_config_callback():1342] config_cb training False None
2023-11-14 14:31:04,666 INFO    MainThread:25752 [wandb_config.py:__setitem__():151] config set testing = True - <bound method Run._config_callback of <wandb.sdk.wandb_run.Run object at 0x000002A872AF9670>>
2023-11-14 14:31:04,666 INFO    MainThread:25752 [wandb_run.py:_config_callback():1342] config_cb testing True None
2023-11-14 14:31:04,666 INFO    MainThread:25752 [wandb_config.py:__setitem__():151] config set inference = False - <bound method Run._config_callback of <wandb.sdk.wandb_run.Run object at 0x000002A872AF9670>>
2023-11-14 14:31:04,666 INFO    MainThread:25752 [wandb_run.py:_config_callback():1342] config_cb inference False None
2023-11-14 14:31:04,666 INFO    MainThread:25752 [wandb_config.py:__setitem__():151] config set model_dir = output/models/2023-11-14 14 27 49.pt - <bound method Run._config_callback of <wandb.sdk.wandb_run.Run object at 0x000002A872AF9670>>
2023-11-14 14:31:04,666 INFO    MainThread:25752 [wandb_run.py:_config_callback():1342] config_cb model_dir output/models/2023-11-14 14 27 49.pt None
2023-11-14 14:31:04,666 INFO    MainThread:25752 [wandb_config.py:__setitem__():151] config set model_save_dir = output/models/2023-11-14 14 30 59.pt - <bound method Run._config_callback of <wandb.sdk.wandb_run.Run object at 0x000002A872AF9670>>
2023-11-14 14:31:04,666 INFO    MainThread:25752 [wandb_run.py:_config_callback():1342] config_cb model_save_dir output/models/2023-11-14 14 30 59.pt None
2023-11-14 14:31:04,667 INFO    MainThread:25752 [wandb_config.py:__setitem__():151] config set dataset_dir = dataset - <bound method Run._config_callback of <wandb.sdk.wandb_run.Run object at 0x000002A872AF9670>>
2023-11-14 14:31:04,667 INFO    MainThread:25752 [wandb_run.py:_config_callback():1342] config_cb dataset_dir dataset None
2023-11-14 14:31:04,667 INFO    MainThread:25752 [wandb_config.py:__setitem__():151] config set wandb = True - <bound method Run._config_callback of <wandb.sdk.wandb_run.Run object at 0x000002A872AF9670>>
2023-11-14 14:31:04,667 INFO    MainThread:25752 [wandb_run.py:_config_callback():1342] config_cb wandb True None
2023-11-14 14:31:04,667 INFO    MainThread:25752 [wandb_config.py:__setitem__():151] config set pretrained_model_name_or_path = runwayml/stable-diffusion-v1-5 - <bound method Run._config_callback of <wandb.sdk.wandb_run.Run object at 0x000002A872AF9670>>
2023-11-14 14:31:04,667 INFO    MainThread:25752 [wandb_run.py:_config_callback():1342] config_cb pretrained_model_name_or_path runwayml/stable-diffusion-v1-5 None
2023-11-14 14:31:04,667 INFO    MainThread:25752 [wandb_config.py:__setitem__():151] config set rank = 4 - <bound method Run._config_callback of <wandb.sdk.wandb_run.Run object at 0x000002A872AF9670>>
2023-11-14 14:31:04,667 INFO    MainThread:25752 [wandb_run.py:_config_callback():1342] config_cb rank 4 None
2023-11-14 14:31:04,667 INFO    MainThread:25752 [wandb_config.py:__setitem__():151] config set latent_dim = 4096 - <bound method Run._config_callback of <wandb.sdk.wandb_run.Run object at 0x000002A872AF9670>>
2023-11-14 14:31:04,667 INFO    MainThread:25752 [wandb_run.py:_config_callback():1342] config_cb latent_dim 4096 None
2023-11-14 14:31:04,667 INFO    MainThread:25752 [wandb_config.py:__setitem__():151] config set num_features = 6 - <bound method Run._config_callback of <wandb.sdk.wandb_run.Run object at 0x000002A872AF9670>>
2023-11-14 14:31:04,667 INFO    MainThread:25752 [wandb_run.py:_config_callback():1342] config_cb num_features 6 None
2023-11-14 14:31:04,667 INFO    MainThread:25752 [wandb_config.py:__setitem__():151] config set num_classes = 18 - <bound method Run._config_callback of <wandb.sdk.wandb_run.Run object at 0x000002A872AF9670>>
2023-11-14 14:31:04,667 INFO    MainThread:25752 [wandb_run.py:_config_callback():1342] config_cb num_classes 18 None
2023-11-14 14:31:04,667 INFO    MainThread:25752 [wandb_config.py:__setitem__():151] config set revision = None - <bound method Run._config_callback of <wandb.sdk.wandb_run.Run object at 0x000002A872AF9670>>
2023-11-14 14:31:04,667 INFO    MainThread:25752 [wandb_run.py:_config_callback():1342] config_cb revision None None
2023-11-14 14:31:04,668 INFO    MainThread:25752 [wandb_config.py:__setitem__():151] config set optim_type = AdamW - <bound method Run._config_callback of <wandb.sdk.wandb_run.Run object at 0x000002A872AF9670>>
2023-11-14 14:31:04,668 INFO    MainThread:25752 [wandb_run.py:_config_callback():1342] config_cb optim_type AdamW None
2023-11-14 14:31:04,668 INFO    MainThread:25752 [wandb_config.py:__setitem__():151] config set resolution = 256 - <bound method Run._config_callback of <wandb.sdk.wandb_run.Run object at 0x000002A872AF9670>>
2023-11-14 14:31:04,668 INFO    MainThread:25752 [wandb_run.py:_config_callback():1342] config_cb resolution 256 None
2023-11-14 14:31:04,668 INFO    MainThread:25752 [wandb_config.py:__setitem__():151] config set epochs = 100 - <bound method Run._config_callback of <wandb.sdk.wandb_run.Run object at 0x000002A872AF9670>>
2023-11-14 14:31:04,668 INFO    MainThread:25752 [wandb_run.py:_config_callback():1342] config_cb epochs 100 None
2023-11-14 14:31:04,668 INFO    MainThread:25752 [wandb_config.py:__setitem__():151] config set lr = 0.0001 - <bound method Run._config_callback of <wandb.sdk.wandb_run.Run object at 0x000002A872AF9670>>
2023-11-14 14:31:04,668 INFO    MainThread:25752 [wandb_run.py:_config_callback():1342] config_cb lr 0.0001 None
2023-11-14 14:31:04,668 INFO    MainThread:25752 [wandb_config.py:__setitem__():151] config set batch_size = 16 - <bound method Run._config_callback of <wandb.sdk.wandb_run.Run object at 0x000002A872AF9670>>
2023-11-14 14:31:04,668 INFO    MainThread:25752 [wandb_run.py:_config_callback():1342] config_cb batch_size 16 None
2023-11-14 14:31:04,668 INFO    MainThread:25752 [wandb_config.py:__setitem__():151] config set alpha_1 = 0.0001 - <bound method Run._config_callback of <wandb.sdk.wandb_run.Run object at 0x000002A872AF9670>>
2023-11-14 14:31:04,668 INFO    MainThread:25752 [wandb_run.py:_config_callback():1342] config_cb alpha_1 0.0001 None
2023-11-14 14:31:04,668 INFO    MainThread:25752 [wandb_config.py:__setitem__():151] config set alpha_2 = 0.1 - <bound method Run._config_callback of <wandb.sdk.wandb_run.Run object at 0x000002A872AF9670>>
2023-11-14 14:31:04,668 INFO    MainThread:25752 [wandb_run.py:_config_callback():1342] config_cb alpha_2 0.1 None
2023-11-14 14:31:20,296 WARNING MsgRouterThr:25752 [router.py:message_loop():77] message_loop has been closed
